facilityId,serviceLineLevel3,orderId   ,lineItemId,sku               ,masterMaterialId,batchId   ,deviationNumber,deviationDescription                                                                                                      ,deviationTypeName                ,deviationStatusName         ,deviationSeverityName,deviationOpenedDate,deviationClosedDate,deviationProjectedCloseDate,START_DATE  ,END_DATE    ,ACTIVE,CHANGE,DATE_SENT                    ,ID,,,,
1003      ,OSD              ,0000055218,000010    ,000000003000003095,7000000522      ,CNCMS     ,"426,674        ",Out of specification water content results found for AG-221 (IDHIFA) Tablets.                                             ,OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2022.10.27         ,2022.12.02         ,2022.11.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,2020300700,000020    ,000000000000415805,5000000589      ,SP0262A   ,"16,432         ",AQL failure due to the detection of foreign particles in three units belonging to batch SP0262                            ,Deviation                        ,Closed - Done               ,Major                ,2020.10.20         ,2021.01.15         ,2020.11.19                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000044730,000010    ,000000004000004685,5000003416      ,CFKNH     ,"548,113        ",RT of the last impurity peak failed to meet the SS during AS/RS on Ponatinib 15 mg tablet..                               ,Deviation                        ,Closed - Done               ,Minor                ,2023.04.17         ,2023.04.25         ,2023.05.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000047010,000010    ,000000000000361915,7000000178      ,AVZVA379C ,"456,539        ",Equipment malfunction  with exceedance of intrusive interventions and performance of a non-validated intervention         ,Deviation                        ,Closed - Done               ,Major                ,2022.12.09         ,2023.02.20         ,2023.03.08                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000047010,000010    ,000000000000361915,7000000178      ,AVZVA379C ,"480,692        ",AVI ejected vial percentage limit exceeded - KW: VI limit exceeded                                                        ,Deviation                        ,Closed - Done               ,Major                ,2023.01.17         ,2023.03.06         ,2023.03.31                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000057590,000010    ,000000004000006267,5000005695      ,CNWFF     ,"457,927        ",Bracket standard missing at end of sequence for 3 MMB dissolution batches                                                 ,Deviation                        ,Closed - Done               ,Minor                ,2022.12.12         ,2023.02.09         ,2023.01.11                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000057590,000010    ,000000004000006267,5000005695      ,CNWFF     ,"571,414        ",Out of specification results for Propyl Gallate blend uniformity in Momelotinib Common Blend.                             ,OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2023.05.23         ,2023.06.14         ,2023.06.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000045482,000010    ,000000000000360754,7000000096      ,MM329     ,"358,057        ",LAF1 trolley shutdown during lyo loading                                                                                  ,Deviation                        ,Closed - Done               ,Major                ,2022.07.13         ,2022.09.09         ,2022.08.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000047850,000010    ,000000000000361915,7000000178      ,AVZVA395A ,"556,219        ",VI limits exceeded                                                                                                        ,Deviation                        ,Closed - Done               ,Major                ,2023.04.28         ,2023.06.01         ,2023.05.28                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000047850,000010    ,000000000000361915,7000000178      ,AVZVA395A ,"515,091        ",Material use after expiration date                                                                                        ,Deviation                        ,Closed - Done               ,Major                ,2023.03.02         ,2023.05.02         ,2023.04.01                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000047850,000010    ,000000000000361915,7000000178      ,AVZVA395A ,"522,168        ",Microbiological environmental monitoring excursion Sterile Area 5 - air                                                   ,OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2023.03.14         ,2023.05.11         ,2023.04.13                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000044398,000010    ,000000000000510347,5000000759      ,MM302M0301,"226,082        ",Exceeding in the duration of the IR6                                                                                      ,Deviation                        ,Closed - Done               ,Minor                ,2021.12.09         ,2022.01.05         ,2022.01.07                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000044398,000010    ,000000000000510347,5000000759      ,MM302M0301,"222,133        ",Exceeded HT for trays and catflap washing                                                                                 ,Deviation                        ,Closed - Done               ,Minor                ,2021.12.01         ,2021.12.30         ,2021.12.31                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000055931,000010    ,000000003000002137,7000000869      ,CNKBY     ,"433,408        ",Wrong standard preparation during AS/RS test on 30mg Ponatinib tablets                                                    ,Deviation                        ,Closed - Done               ,Minor                ,2022.11.04         ,2022.11.29         ,2022.12.04                 ,"Feb 9, 2024 ","Dec 31, 9000",Y     ,I     ,"Feb 9, 2024, 4:32:39.074 PM  ",1 ,,,,
1031      ,Steriles         ,0000067845,000010    ,026538            ,5000000810      ,AP0429B   ,"599,854        ",10/13/20 2F109-NVA-3-0.5 AP0429 Alert Tier 1 Gilead                                                                       ,Mic-SterilesEM Excursion         ,Closed                      ,?                    ,2020.10.13         ,2020.10.30         ,2020.11.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000048116,000030    ,000000000000360754,7000000096      ,MM333/1   ,"423,410        ",Holding time exceeding and out of yield KEY WORD: HT exceeding process & out of Yield                                     ,Deviation                        ,Closed - Done               ,Major                ,2022.10.24         ,2023.08.03         ,2022.12.23                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000045470,000010    ,000000004000002222,5000002822      ,CFVKP     ,"137,093        ",OOS thickness was observed during compression of Cinicalcet 60 mg batch ZBFG                                              ,Product                          ,Closed - Done               ,Major                ,2017.10.27         ,2019.02.18         ,2017.11.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,2023300772,000450    ,000000000000416013,5000000581      ,SP2106P   ,"479,593        ",Exceeding tollerance limit for batch SP2106                                                                               ,Deviation                        ,Closed - Done               ,Major                ,2023.01.16         ,2023.02.07         ,2023.02.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,2023300772,000450    ,000000000000416013,5000000581      ,SP2106P   ,"421,331        ","Anomalous pH identified by production personnel, batch S22BULK016                                                         ",Deviation                        ,Closed - Done               ,Major                ,2022.10.20         ,2022.11.25         ,2022.11.19                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005      ,OSD              ,0000057411,000010    ,000000004000005417,5000001054      ,1147173   ,"330,881        ","Foreign material was found during granulation process (step# 5, page 12 of 50) of Otezla 30mg, batch# CMKCP.              ",Deviation                        ,Closed - Done               ,Major                ,2022.05.30         ,2022.10.05         ,2022.06.29                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,2023300181,000010    ,000000000000362392,7000000276      ,0010677152,"545,791        ",Holding time exceeded between the start and end thawing. Key word: HT exceeded process                                    ,Deviation                        ,Closed - Done               ,Major                ,2023.04.13         ,2023.05.12         ,2023.05.13                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000073257,000010    ,028843            ,5000004085      ,AT1334B   ,"448,850        ",11/8/22 235563-chest @0116 obj.org. bac action Line 2 AT1334A                                                             ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2022.11.29         ,2023.01.03         ,2022.12.29                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000073257,000010    ,028843            ,5000004085      ,AT1334B   ,"448,856        ",11/8/22 272335-chest @0940 GNR obj. org. Line 2 AT1334A Tier 2                                                            ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2022.11.29         ,2023.01.03         ,2022.12.29                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005      ,OSD              ,0000055640,000010    ,000000004000005417,5000001054      ,1153297   ,"411,228        ","Damaged upper punch found during compression of Otezla (Apremilast) 30mg FCT, Batch CNBCK                                 ",Deviation                        ,Closed - Done               ,Major                ,2022.10.03         ,2022.11.16         ,2022.11.30                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000073705,000010    ,023490            ,5000004059      ,AS9330B   ,"461,250        ",Exceeded non-critical defect limit for JNJ-64407564 batch AS9330B during manual inspection for dark markings              ,Deviation                        ,Closed - Done               ,Major                ,2022.12.15         ,2023.01.18         ,2023.01.14                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000067408,000010    ,023663            ,5000000012      ,AN8300B   ,"592,544        ",Allow use of back up material 026426 as like for like for 001867 tubing - Amgen                                           ,Documentation Exception          ,Closed                      ,?                    ,2020.08.14         ,2020.08.17         ,2020.08.31                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000067408,000010    ,023663            ,5000000012      ,AN8300B   ,"594,137        ",Allow for a reduce batch size below the required MWOCOM-1797 parameter of 52.1kg-60.0kg.                                  ,Documentation Exception          ,Closed                      ,?                    ,2020.08.26         ,2020.08.27         ,2020.09.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000067408,000010    ,023663            ,5000000012      ,AN8300B   ,"594,486        ",08/30/2020 @0955 2F315-NVA-4 Amgen AN8300A Alert Tier 1                                                                   ,Mic-SterilesEM Excursion         ,Closed                      ,?                    ,2020.08.30         ,2020.10.01         ,2020.09.29                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000044399,000010    ,000000000000510350,5000000743      ,LM034M1201,"353,688        ",Missing labelled product creation code. Keyword: misstep                                                                  ,Deviation                        ,Closed - Done               ,Minor                ,2022.07.05         ,2022.07.15         ,2022.08.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000044688,000010    ,000000000000510399,5000000755      ,MM302M0601,"222,133        ",Exceeded HT for trays and catflap washing                                                                                 ,Deviation                        ,Closed - Done               ,Minor                ,2021.12.01         ,2021.12.30         ,2021.12.31                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000044688,000010    ,000000000000510399,5000000755      ,MM302M0601,"226,082        ",Exceeding in the duration of the IR6                                                                                      ,Deviation                        ,Closed - Done               ,Minor                ,2021.12.09         ,2022.01.05         ,2022.01.07                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000039794,000010    ,000000000000362386,7000000364      ,AA03J014A ,"115,887        ",Mechanical intervention time exceeded                                                                                     ,Deviation                        ,Closed - Done               ,Major                ,2021.05.27         ,2021.07.30         ,2021.06.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000074295,000010    ,026656            ,5000000932      ,AT9349B   ,"559,743        ","Remdesivir (GS-5734) for Injection, 100 mg, OOS 100% Assay In Process Steriles Chemistry                                  ",OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2023.05.03         ,2023.06.12         ,2023.06.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000074295,000010    ,026656            ,5000000932      ,AT9349B   ,"559,374        ",04/25/2023 @0323 212678 ? Chest L1 Gilead AT9349A Action Tier 2                                                           ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2023.05.03         ,2023.06.07         ,2023.06.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000074295,000010    ,026656            ,5000000932      ,AT9349B   ,"560,541        ",04/24/2023 @1508 2F345-P3-0.5/5.0 L1 Gilead Action Tier 1                                                                 ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2023.05.04         ,2023.06.02         ,2023.06.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000051184,000010    ,000000000000510348,5000000048      ,MM331M0101,"563,091        ",Bioindicator with positive result (growth) ATC 015 - ST2 Key Word Validation                                              ,Deviation                        ,Closed - Done               ,Major                ,2023.05.10         ,2023.09.18         ,2023.06.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000051184,000010    ,000000000000510348,5000000048      ,MM331M0101,"401,700        ",Exceeded DHT of the cat flap - KW: HT exceeded Cleaning                                                                   ,Deviation                        ,Closed - Done               ,Minor                ,2022.09.20         ,2022.10.07         ,2022.10.20                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000047083,000010    ,000000003000004365,7000000425      ,CGKVM     ,"19,525         ",Incorrect potency for TAF Mat#1800003427 B#1091161 was used for manufacturing of nine batches of Symtuza Bulk Tablets.    ,Deviation                        ,Closed - Done               ,Major                ,2020.11.03         ,2021.02.10         ,2020.12.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,2023300020,000010    ,000000000000360477,7000000085      ,0010632336,"487,317        ","Depyrogenation tunnel spike Key Word: Equipment malfunction, DP Excursion                                                 ",Deviation                        ,Closed - Done               ,Major                ,2023.01.26         ,2023.02.24         ,2023.02.25                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,2020301005,000230    ,000000000000415408,5000000208      ,KP0353D   ,"25,655         ",D.I. Tunnel conveyor belt speed out of prefixed limits                                                                    ,Deviation                        ,Closed - Done               ,Minor                ,2020.11.24         ,2020.12.30         ,2020.12.24                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000051860,000010    ,000000000000363266,7000001108      ,0010616448,"664,842        ",VI limits exceeded                                                                                                        ,Deviation                        ,Closed - Done               ,Major                ,2023.10.18         ,2023.12.22         ,2023.12.31                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000046507,000010    ,000000004000003603,5000002981      ,CGDZS     ,"177,106        ",Tracleer validation batch 3000003965 CBYMS had atypical mean (78.9%) and SD (21.1) for blend uniformity.                  ,Unexpected / Atypical Result     ,Closed - Done               ,?                    ,2019.08.20         ,2019.09.03         ,2019.09.19                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,2020300518,000020    ,000000000000361072,7000000132      ,MB0199    ,"196,968        ",HT exceeded between lyo loading start and lyophilization cycle start                                                      ,Process                          ,Closed - Done               ,Major                ,2020.07.22         ,2020.08.27         ,2020.08.21                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000053716,000010    ,000000004000000135,5000003024      ,ZVPM      ,"146,365        ",Foreign Atripla tablet found on packaging line while packaging Truvada ZVPM                                               ,Product                          ,Closed - Done               ,Major                ,2018.03.26         ,2019.03.25         ,2018.04.25                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000073286,000010    ,023638            ,5000000041      ,AT1572F   ,"425,361        ",Incorrect incubation Temperature Used for Bioburden Testing  - Steriles                                                   ,Deviation                        ,Closed - Done               ,Minor                ,2022.10.26         ,2022.11.16         ,2022.11.25                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000046590,000010    ,000000003000004365,7000000425      ,CGFNW     ,"19,525         ",Incorrect potency for TAF Mat#1800003427 B#1091161 was used for manufacturing of nine batches of Symtuza Bulk Tablets.    ,Deviation                        ,Closed - Done               ,Major                ,2020.11.03         ,2021.02.10         ,2020.12.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000050207,000010    ,000000000000370557,7000000173      ,MM328M0101,"563,091        ",Bioindicator with positive result (growth) ATC 015 - ST2 Key Word Validation                                              ,Deviation                        ,Closed - Done               ,Major                ,2023.05.10         ,2023.09.18         ,2023.06.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000034298,000010    ,000000000000361405,7000000139      ,19M065    ,"188,715        ",Microbiological environmental monitoring excursion Sterile Area 1 - Personnel and Surface- Adverse Trend                  ,Environmental                    ,Closed - Done               ,Major                ,2020.02.25         ,2020.03.13         ,2020.03.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005      ,OSD              ,0000044505,000010    ,000000003000003389,7000000416      ,CFGWC     ,"187,211        ","Deviate Pepcid 20 mg manufacturing batch records, Item #3000003389 and 4000001313 to manually add and use Korsch XL 800   ",Planned                          ,Closed - Done               ,Minor                ,2020.02.03         ,2020.11.24         ,2020.03.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,2020300889,000430    ,000000000000415036,5000000366      ,MP1701A   ,"56,913         ",AQL failure due to the detection of extraneous particle in one vial belonging to batch MP1701                             ,Deviation                        ,Closed - Done               ,Major                ,2021.02.12         ,2021.03.15         ,2021.03.14                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000050602,000010    ,000000000000362144,7000000099      ,0010617308,"586,414        ",Missing sampling of RABS glove G4                                                                                         ,Deviation                        ,Closed - Done               ,Major                ,2023.06.15         ,2023.07.13         ,2023.07.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,2023300214,000400    ,000000000000415777,5000000611      ,SP2106A   ,"479,593        ",Exceeding tollerance limit for batch SP2106                                                                               ,Deviation                        ,Closed - Done               ,Major                ,2023.01.16         ,2023.02.07         ,2023.02.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,2023300214,000400    ,000000000000415777,5000000611      ,SP2106A   ,"421,331        ","Anomalous pH identified by production personnel, batch S22BULK016                                                         ",Deviation                        ,Closed - Done               ,Major                ,2022.10.20         ,2022.11.25         ,2022.11.19                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000075550,000020    ,014594            ,5000000027      ,AU2978B   ,"581,742        ",6-6-23 2F109-NVA-3 5.0? @0132 Action AU2978A tier 1 L3                                                                    ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2023.06.07         ,2023.07.07         ,2023.07.07                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,2023300394,000220    ,000000000000416091,5000000579      ,SP2106D   ,"479,593        ",Exceeding tollerance limit for batch SP2106                                                                               ,Deviation                        ,Closed - Done               ,Major                ,2023.01.16         ,2023.02.07         ,2023.02.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,2023300394,000220    ,000000000000416091,5000000579      ,SP2106D   ,"421,331        ","Anomalous pH identified by production personnel, batch S22BULK016                                                         ",Deviation                        ,Closed - Done               ,Major                ,2022.10.20         ,2022.11.25         ,2022.11.19                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000047074,000010    ,000000003000004195,7000000434      ,CGKTM     ,"19,866         ","For Zytiga batch CGKTM, an OOS spray rate was observed during the granulation process for Mix A.                          ",Deviation                        ,Closed - Done               ,Major                ,2020.11.05         ,2021.01.27         ,2020.12.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000049688,000010    ,000000000000510399,5000000755      ,MM327M0501,"563,091        ",Bioindicator with positive result (growth) ATC 015 - ST2 Key Word Validation                                              ,Deviation                        ,Closed - Done               ,Major                ,2023.05.10         ,2023.09.18         ,2023.06.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000049688,000010    ,000000000000510399,5000000755      ,MM327M0501,"322,223        ",Wrong pre aeration pressure KEY WORD:Missed Step                                                                          ,Deviation                        ,Closed - Done               ,Major                ,2022.05.16         ,2022.07.15         ,2022.06.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,2022300349,000010    ,000000000000361072,7000000132      ,MC0287    ,"434,060        ",Discovery of contaminated vials of media fill batch 01002 KW: MF failure                                                  ,Deviation                        ,Closed - Done               ,Critical             ,2022.11.07         ,2022.12.19         ,2022.12.07                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000074732,000010    ,028843            ,5000004085      ,AT7106B   ,"663,587        ","Janssen Batches AT7106A, AT2740A, AU5199A and AS6596A - Filling Bulk Percent Accountability out of acceptable range       ",Deviation                        ,Investigation/RCA/CAPA Plan ,Major                ,2023.10.16         ,?                  ,2023.11.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,2022300386,000030    ,000000000000361077,7000000258      ,XC0154    ,"537,355        ",Change QR#126226 implementation without finalized RA assessment - Protonix FAR issued KEY WORD: Documentation error       ,Deviation                        ,Closed - Done               ,Critical             ,2023.03.31         ,2023.05.17         ,2023.04.30                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,2022300386,000030    ,000000000000361077,7000000258      ,XC0154    ,"434,060        ",Discovery of contaminated vials of media fill batch 01002 KW: MF failure                                                  ,Deviation                        ,Closed - Done               ,Critical             ,2022.11.07         ,2022.12.19         ,2022.12.07                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000037040,000010    ,000000000000510354,5000000760      ,MM275M0101,"182,635        ",Recovery of mold in Sterile Area 2 - grade A surface                                                                      ,Environmental                    ,Closed - Done               ,Minor                ,2019.11.21         ,2020.03.24         ,2019.12.21                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000071871,000010    ,026656            ,5000000932      ,AR8349B   ,"368,755        ","Steriles, Line 1 - Lighthouse sample result outside target parameters - Remdesivir AR8349A                                ",Deviation                        ,Closed - Done               ,Major                ,2022.07.28         ,2022.12.13         ,2022.08.27                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000071871,000010    ,026656            ,5000000932      ,AR8349B   ,"328,406        ",Foreign Material (Cloth) in Freeze Dryer VL1                                                                              ,Deviation                        ,Closed - Done               ,Major                ,2022.05.26         ,2022.12.06         ,2022.06.25                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000071871,000010    ,026656            ,5000000932      ,AR8349B   ,"308,554        ",04/23/2022 @2122 2F345-P3-5.0 Gilead AR8349A Action Tier 1                                                                ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2022.04.25         ,2022.05.18         ,2022.05.25                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000035739,000010    ,000000000000361915,7000000178      ,AVZVA171C ,"197,961        ",Automatic system Da Vinci misalignment from operating position batch AVZVA171C loading step                               ,Process                          ,Closed - Done               ,Major                ,2020.08.11         ,2021.03.12         ,2020.09.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000035739,000010    ,000000000000361915,7000000178      ,AVZVA171C ,"197,206        ",Microbiological environmental monitoring excursion Sterile Area 5 - personnel                                             ,Environmental                    ,Closed - Done               ,Major                ,2020.07.27         ,2020.11.02         ,2020.08.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
