systemName,systemId,facilityId,facilityName,facilityLegalName,serviceLineLevel3,plantId,sku,materialUpdatedOn,materialVersion,apiId,apiName,apiStatus,apiUpdatedOn,apiVersion,tradeId,tradeName,tradeStatus,tradeUpdatedOn,tradeVersion,masterMaterialId,masterDescription,materialType,industrySector,materialGroup,baseUOM,batchSize,lotSizeRule,masterStatus,masterUpdatedOn,masterVersion,masterClientId,masterName,addressLine1,addressLine2,addressLine3,city,state,postalCode,country1,country2,masterClientStatus,masterClientUpdatedOn,masterClientVersion,parentClientId,parentName,parentStatus,parentUpdatedOn,parentVersion,erpCustomerId,erpCustomerUpdatedOn,erpCustomerVersion,customerMaterialId,shipToId,shipToName,shipToStreet,shipToCity,shipToState,shipToCountry,shipToZipCode,saleUOM,UoMConversions,START_DATE,END_DATE,ACTIVE,CHANGE,DATE_SENT,ID,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003050,2023-12-19       ,0,"100,080",nfogrkov                                                       ,ACTIVE   ,2020-11-21  ,0,"100,172",hgiryrow    ,ACTIVE     ,2021-08-30    ,0,5000001074,hgiryrow tk898740 yh 69xg th                                                     ,FERT        ,P             ,wkilw97      ,EA     ,"14,500   ",EX         ,ACTIVE      ,2022-02-25     ,0,200071,Bright Health Inc - Client 2,            ,            ,rwz yfhrmvhh zmw gvxsmloltb kp,xziirtglsroo      ,xl   ,g54 wk22   ,rv      ,rio     ,ACTIVE            ,2022-02-25           ,0,10701,Bright Health Inc,ACTIVE      ,2020-10-23     ,0,1000350,2022-02-25          ,0,101259                             ,5998349,"tROVZW hXRVMXVH, rMX.              ",8199 dSVVOVI zEV                   ,oZ eVIMV                           ,xz         ,fh           ,08249        ,EA     ,"EA,EA,1.000000","EA,PAL,0.000231                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003050,2023-12-19       ,0,"100,080",nfogrkov                                                       ,ACTIVE   ,2020-11-21  ,0,"100,172",hgiryrow    ,ACTIVE     ,2021-08-30    ,0,5000001074,hgiryrow tk898740 yh 69xg th                                                     ,FERT        ,P             ,wkilw97      ,EA     ,"14,500   ",EX         ,ACTIVE      ,2022-02-25     ,0,200071,Bright Health Inc - Client 2,            ,            ,rwz yfhrmvhh zmw gvxsmloltb kp,xziirtglsroo      ,xl   ,g54 wk22   ,rv      ,rio     ,ACTIVE            ,2022-02-25           ,0,10701,Bright Health Inc,ACTIVE      ,2020-10-23     ,0,1000350,2022-02-25          ,0,101259                             ,5998259,tROVZW hXRVMXVH                    ,"tZWLI ogwz, oZ kZA 7742,           ",nLMGVERWVL                         ,           ,fb           ,88199        ,EA     ,"EA,EA,1.000000","EA,PAL,0.000231                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003558,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001540,xzylazmgrmry 59nt uron xlzgvw gzyovgh 69xg fp/rv                                 ,FERT        ,P             ,wkilw97      ,EA     ,"1,000    ",EX         ,ACTIVE      ,2022-02-25     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50039                           ,5999464,kzgsvlm uIZMXV h.z.h               ,59 YLFOVEZIW WV xSZNKZIVG          , yLFITLRM qZOORVF xVWVC            ,           ,ui           ,61692        ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003558,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001540,xzylazmgrmry 59nt uron xlzgvw gzyovgh 69xg fp/rv                                 ,FERT        ,P             ,wkilw97      ,EA     ,"1,000    ",EX         ,ACTIVE      ,2022-02-25     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50039                           ,5999449,kzgsvlm - gil kozmg                ,7899 hbmgvc xlfig                  ,nrhhrhhzftz                        ,lm         ,xz           ,o4m 2p0      ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003558,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001540,xzylazmgrmry 59nt uron xlzgvw gzyovgh 69xg fp/rv                                 ,FERT        ,P             ,wkilw97      ,EA     ,"1,000    ",EX         ,ACTIVE      ,2022-02-25     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50039                           ,5998574,yVZFULFI rKHVM rMWFHGIRV ERZ       ,59 ylfoveziw wv xsznkzivg          ,"ylfitlrm qzoorvf,yq                ",           ,ui           ,61692        ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003637,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001493,xzylazmgrmry 79nt uron xlzgvw gzyovgh 69xg mo vc                                 ,FERT        ,P             ,wkilw97      ,EA     ,"2,000    ",EX         ,ACTIVE      ,2022-04-05     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50047                           ,5998838,vcvorcrh                           ,59 ylfoveziw wv xsznkzivg xh       ,ylfitlrm qzoorvf xvwvc             ,           ,ui           ,61692        ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003637,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001493,xzylazmgrmry 79nt uron xlzgvw gzyovgh 69xg mo vc                                 ,FERT        ,P             ,wkilw97      ,EA     ,"2,000    ",EX         ,ACTIVE      ,2022-04-05     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50047                           ,5998574,yVZFULFI rKHVM rMWFHGIRV ERZ       ,59 ylfoveziw wv xsznkzivg          ,"ylfitlrm qzoorvf,yq                ",           ,ui           ,61692        ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003638,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001544,xzylazmgrmry 39nt uron xlzgvw gzyovgh 69xg zg vc                                 ,FERT        ,P             ,wkilw97      ,EA     ,"4,000    ",EX         ,ACTIVE      ,2022-02-25     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50046                           ,5999464,kzgsvlm uIZMXV h.z.h               ,59 YLFOVEZIW WV xSZNKZIVG          , yLFITLRM qZOORVF xVWVC            ,           ,ui           ,61692        ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003638,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001544,xzylazmgrmry 39nt uron xlzgvw gzyovgh 69xg zg vc                                 ,FERT        ,P             ,wkilw97      ,EA     ,"4,000    ",EX         ,ACTIVE      ,2022-02-25     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50046                           ,5999449,kzgsvlm - gil kozmg                ,7899 hbmgvc xlfig                  ,nrhhrhhzftz                        ,lm         ,xz           ,o4m 2p0      ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003654,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001567,xzylazmgrmry 39nt uron xlzgvw gzyovgh 69xg ko vc                                 ,FERT        ,P             ,wkilw97      ,EA     ,"4,000    ",EX         ,ACTIVE      ,2022-02-25     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50062                           ,5999464,kzgsvlm uIZMXV h.z.h               ,59 YLFOVEZIW WV xSZNKZIVG          , yLFITLRM qZOORVF xVWVC            ,           ,ui           ,61692        ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003654,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001567,xzylazmgrmry 39nt uron xlzgvw gzyovgh 69xg ko vc                                 ,FERT        ,P             ,wkilw97      ,EA     ,"4,000    ",EX         ,ACTIVE      ,2022-02-25     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50062                           ,5999449,kzgsvlm - gil kozmg                ,7899 hbmgvc xlfig                  ,nrhhrhhzftz                        ,lm         ,xz           ,o4m 2p0      ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003654,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001567,xzylazmgrmry 39nt uron xlzgvw gzyovgh 69xg ko vc                                 ,FERT        ,P             ,wkilw97      ,EA     ,"4,000    ",EX         ,ACTIVE      ,2022-02-25     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50062                           ,5998574,yVZFULFI rKHVM rMWFHGIRV ERZ       ,59 ylfoveziw wv xsznkzivg          ,"ylfitlrm qzoorvf,yq                ",           ,ui           ,61692        ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003655,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001499,xzylazmgrmry 79nt uron xlzgvw gzyovgh 69xg hv/ur vc                              ,FERT        ,P             ,wkilw97      ,EA     ,"2,000    ",EX         ,ACTIVE      ,2022-02-25     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50057                           ,5998838,vcvorcrh                           ,59 ylfoveziw wv xsznkzivg xh       ,ylfitlrm qzoorvf xvwvc             ,           ,ui           ,61692        ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003656,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001529,xzylazmgrmry 59nt uron xlzgvw gzyovgh 69xg ko vc                                 ,FERT        ,P             ,wkilw97      ,EA     ,761      ,EX         ,ACTIVE      ,2022-02-25     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50061                           ,5999449,kzgsvlm - gil kozmg                ,7899 hbmgvc xlfig                  ,nrhhrhhzftz                        ,lm         ,xz           ,o4m 2p0      ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003656,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001529,xzylazmgrmry 59nt uron xlzgvw gzyovgh 69xg ko vc                                 ,FERT        ,P             ,wkilw97      ,EA     ,761      ,EX         ,ACTIVE      ,2022-02-25     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50061                           ,5998838,vcvorcrh                           ,59 ylfoveziw wv xsznkzivg xh       ,ylfitlrm qzoorvf xvwvc             ,           ,ui           ,61692        ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003656,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001529,xzylazmgrmry 59nt uron xlzgvw gzyovgh 69xg ko vc                                 ,FERT        ,P             ,wkilw97      ,EA     ,761      ,EX         ,ACTIVE      ,2022-02-25     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50061                           ,5998574,yVZFULFI rKHVM rMWFHGIRV ERZ       ,59 ylfoveziw wv xsznkzivg          ,"ylfitlrm qzoorvf,yq                ",           ,ui           ,61692        ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003636,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001528,xzylazmgrmry 59nt uron xlzgvw gzyovgh 69xg mo vc                                 ,FERT        ,P             ,wkilw97      ,EA     ,"6,000    ",EX         ,ACTIVE      ,2022-04-05     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50049                           ,5998574,yVZFULFI rKHVM rMWFHGIRV ERZ       ,59 ylfoveziw wv xsznkzivg          ,"ylfitlrm qzoorvf,yq                ",           ,ui           ,61692        ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003636,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001528,xzylazmgrmry 59nt uron xlzgvw gzyovgh 69xg mo vc                                 ,FERT        ,P             ,wkilw97      ,EA     ,"6,000    ",EX         ,ACTIVE      ,2022-04-05     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-50049                           ,5998838,vcvorcrh                           ,59 ylfoveziw wv xsznkzivg xh       ,ylfitlrm qzoorvf xvwvc             ,           ,ui           ,61692        ,EA     ,"EA,EA,1.000000","EA,PAL,0.000333                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003006,2023-12-19       ,0,"100,128",klmzgrmry                                                      ,ACTIVE   ,2021-08-30  ,0,"100,166",rxofhrt     ,ACTIVE     ,2021-08-30    ,0,5000001021,rxofhrt 84nt gzyovgh ylggov 69xg yh ii                                           ,FERT        ,P             ,wkilw97      ,EA     ,"9,400    ",EX         ,ACTIVE      ,2024-01-12     ,0,200172,SureCure Co Ltd - Client 5,?           ,            ,gsfitzfvihgizhhv 869          ,tozggkzip lkurplm ,as   ,1847       ,xs      ,xsv     ,ACTIVE            ,2022-02-25           ,0,11519,SureCure Co Ltd,ACTIVE      ,2020-10-20     ,0,1001361,2022-02-25          ,0,NEW BULK- PKG 2400 BTLS 3 OF 3 EXT ,5998887,gqlzkzxp mvgsviozmwh y.e           ,mrvfdv wlmp 0                      ,"vggvm-ovfi,gsv mvgsviozmwh         ",           ,mo           ,5120 zx      ,EA     ,"EA,EA,1.000000","EA,PAL,0.000189                                                             ","Jan 12, 2024","Dec 31, 9000",Y     ,U     ,"Jan 12, 2024, 11:12:04.097 AM",1,,,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,510366,2020-11-20       ,0,"100,059",gsilnyrm                                                       ,ACTIVE   ,2020-10-22  ,0,"100,607",gsilnyrm-qnr,ACTIVE     ,2024-02-02    ,0,5000000719,gsilnyrm 7999f oblksroravw kwi erzo yovmw fh                                     ,FERT        ,P             ,wkilw97      ,ST     ,"15,186   ",EX         ,ACTIVE      ,2024-02-02     ,0,100936,TrueLife Pharma Co Ltd - Client 6,            ,            ,85 vRMHGVRM                   ,mVHH aRLMZ        ,     ,2596381    ,ro      ,rhi     ,ACTIVE            ,2020-10-23           ,0,10880,TrueLife Pharma Co Ltd,ACTIVE      ,2020-10-20     ,0,1003631,2020-12-08          ,0,?                                  ,8996368,lNIRC yRLKSZINZXVFGRXZOH oGW       ,nwz yOLLW xVMGVI                   ,gVO zERE                           ,93         ,ro           ,47378        ,?      ,                                                                                           ,"Feb 2, 2024 ","Dec 31, 9000",Y     ,U     ,"Feb 2, 2024, 11:12:24.611 AM ",1,,,,,
ERP_CAN   ,401,1005,dSRGYB        ,kZGSVLM dSRGYB rMX                ,OSD              ,2003,3000003392,2023-12-19       ,0,"100,150",uznlgrwrmv                                                     ,ACTIVE   ,2021-08-30  ,0,"100,185",kvkxrw      ,ACTIVE     ,2021-08-30    ,0,7000000415,kvkxrw 89nt uron xlzgvw gzyovg                                                   ,HALB        ,P             ,wkilw98      ,EA     ,"3,750,000",FX         ,ACTIVE      ,2023-07-13     ,0,200301,TrueLife Pharma Co Ltd - Client 5,?           ,            ,kl ylc 83428                  ,mvd yifmhdrxp     ,mq   ,91093-3388 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10880,TrueLife Pharma Co Ltd,ACTIVE      ,2020-10-20     ,0,1000755,2022-02-25          ,0,8720002                            ,5999919,hSZIK kZXPZTRMT hVIERXVH oox       ,2548 pvvyovi dzb                   ,zoovmgldm                          ,kz         ,fh           ,81893        ,TH     ,"EA,EA,1.000000","EA,KG,0.000206","EA,TH,0.001000                                               ","Jan 19, 2024","Dec 31, 9000",Y     ,U     ,"Jan 19, 2024, 11:13:57.28 AM ",1,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003555,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000000982,xzylazmgrmry 39nt 69xg yh vf ild                                                 ,FERT        ,P             ,wkilw97      ,EA     ,"6,000    ",EX         ,ACTIVE      ,2022-02-25     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-30028                           ,8999964,vcvorcrh                           ,8148 SZIYLI yZB kPDB               ,zOZNVWZ                            ,xz         ,fh           ,05497        ,EA     ,"EA,EA,1.000000","EA,PAL,0.000250                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000002961,2023-12-19       ,0,"100,273",ovwrkzheri zmw hlulhyferi                                      ,ACTIVE   ,2022-02-25  ,0,"100,297",szielmr     ,ACTIVE     ,2022-02-25    ,0,5000001757,szielmr gzyovgh 71xg yh th                                                       ,FERT        ,P             ,wkilw97      ,EA     ,"9,600    ",EX         ,ACTIVE      ,2022-02-25     ,0,200071,Bright Health Inc - Client 2,            ,            ,rwz yfhrmvhh zmw gvxsmloltb kp,xziirtglsroo      ,xl   ,g54 wk22   ,rv      ,rio     ,ACTIVE            ,2022-02-25           ,0,10701,Bright Health Inc,ACTIVE      ,2020-10-23     ,0,1000350,2022-02-25          ,0,100981                             ,5999043,hvierÇl wv zinzavmznvmgl v         ,xmkq: 99.605.455/9991-48           ,yizhrorz                           ,wu         ,yi           ,28799-959    ,EA     ,"EA,EA,1.000000","EA,PAL,0.000231                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000003003,2023-12-19       ,0,"100,128",klmzgrmry                                                      ,ACTIVE   ,2021-08-30  ,0,"100,166",rxofhrt     ,ACTIVE     ,2021-08-30    ,0,5000003422,rxofhrt 84nt gzyovgh ylggov 69xg xormrxzo ii                                     ,FERT        ,P             ,wkilw97      ,EA     ,1        ,EX         ,ACTIVE      ,2022-09-07     ,0,102549,SureCure Co Ltd - Client 1,?           ,            ,59 ozmwhwldmv hg              ,xznyirwtv         ,nz   ,97860-5765 ,fh      ,fhz     ,ACTIVE            ,2022-11-23           ,0,11519,SureCure Co Ltd,ACTIVE      ,2020-10-20     ,0,1000910,2022-11-23          ,0,                                   ,5999985,"cvirnrh, rmx.                      ",897 vCVXFGREV wIREV                ,nllivhgldm                         ,mq         ,fh           ,91942        ,EA     ,"EA,EA,1.000000                                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,,
